Client ID,Client Name,Fulfillment Location  ID,Fulfillment Location Name,Location Type,Primary Fulfillment Location  ID,Primary Fulfillment Location Name,Increff SKU Id,Client SKU Id / EAN,Bundled SKU,UOM SKU,Each Global SKU ID,Each Client SKU ID,Each Qty,SKU Description,Style,Color,Size,MRP,Brand,Category,Reservation Pool,Inventory QC Status,Total Quantity,Total GRN Quantity,Total Allocated Quantity,Total Recycle + Offline Quantity,Total Lost Quantity,Total Rejected Quantity,Total Available Quantity,Total Permanently Lost Quantity,Total Expired Quantity,Total Each Reserved Quantity,Total Bulk Break Quantity,Total Fulfilled Quantity
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171874543,MPOR85LTG2XL,FALSE,0,1171874543,MPOR85LTG2XL,1,OR85 Mens Solid Trackpant,OR85,LTG,2XL,589.0,TECHNOSPORT,Trackpants,ZEPTO,PASS,0,0,0,0,0,0,0,0,0,0,0,13
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171874545,MPOR85LTGMED,FALSE,0,1171874545,MPOR85LTGMED,1,OR85 Mens Solid Trackpant,OR85,LTG,MED,589.0,TECHNOSPORT,Trackpants,ZEPTO,PASS,0,0,0,0,0,0,0,0,0,0,0,9
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1265347278,MTP864AGYMED649,FALSE,0,1265347278,MTP864AGYMED649,1,P864 Mens Solid Henley Neck H/S T-shirt,P864,AGY,MED,649.0,TECHNOSPORT,T-shirt,ZEPTO,PASS,0,0,0,0,0,0,0,0,0,0,0,60
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1270530215,MTP701BLKMED449,FALSE,0,1270530215,MTP701BLKMED449,1,P701 Mens Solid Polo H/S T-shirt,P701,BLK,MED,449.0,TECHNOSPORT,T-shirt,ZEPTO,PASS,0,0,0,0,0,0,0,0,0,0,0,60
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1270938006,MTOR16BTE2XLNEW475,FALSE,0,1270938006,MTOR16BTE2XLNEW475,1,OR16 Mens Colorblock Polo F/S T-shirt,OR16,BTE,2XL,475.0,TECHNOSPORT,T-shirt,ZEPTO,PASS,0,0,0,0,0,0,0,0,0,0,0,30
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1270938008,MTOR16BTEMEDNEW475,FALSE,0,1270938008,MTOR16BTEMEDNEW475,1,OR16 Mens Colorblock Polo F/S T-shirt,OR16,BTE,MED,475.0,TECHNOSPORT,T-shirt,ZEPTO,PASS,0,0,0,0,0,0,0,0,0,0,0,60
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1270938010,MTOR16BTEXLRNEW475,FALSE,0,1270938010,MTOR16BTEXLRNEW475,1,OR16 Mens Colorblock Polo F/S T-shirt,OR16,BTE,XLR,475.0,TECHNOSPORT,T-shirt,ZEPTO,PASS,0,0,0,0,0,0,0,0,0,0,0,60
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1270939612,MTP701UGY2XL,FALSE,0,1270939612,MTP701UGY2XL,1,P701 Mens Solid Polo H/S T-shirt,P701,UGY,2XL,449.0,TECHNOSPORT,T-shirt,ZEPTO,PASS,0,0,0,0,0,0,0,0,0,0,0,30
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1270939614,MTP701UGYMED,FALSE,0,1270939614,MTP701UGYMED,1,P701 Mens Solid Polo H/S T-shirt,P701,UGY,MED,449.0,TECHNOSPORT,T-shirt,ZEPTO,PASS,0,0,0,0,0,0,0,0,0,0,0,60
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1244977611,BTB211CFK08Y,FALSE,0,1244977611,BTB211CFK08Y,1,KIDS BASIC CREWNECK AOP H/S,B211,CFK,08Y,349.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1258494053,BTB212TEL08Y,FALSE,0,1258494053,BTB212TEL08Y,1,B212 Kids Basic Crewneck H/S T-Shirt,B212,TEL,08Y,319.0,TECHNOSPORT,T-SHIRT,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,1
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1258494054,BTB212TEL10Y,FALSE,0,1258494054,BTB212TEL10Y,1,B212 Kids Basic Crewneck H/S T-Shirt,B212,TEL,10Y,319.0,TECHNOSPORT,T-SHIRT,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1258494055,BTB212TEL12Y,FALSE,0,1258494055,BTB212TEL12Y,1,B212 Kids Basic Crewneck H/S T-Shirt,B212,TEL,12Y,319.0,TECHNOSPORT,T-SHIRT,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1258494056,BTB212TEL14Y,FALSE,0,1258494056,BTB212TEL14Y,1,B212 Kids Basic Crewneck H/S T-Shirt,B212,TEL,14Y,319.0,TECHNOSPORT,T-SHIRT,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1258494057,BTB212WLG08Y,FALSE,0,1258494057,BTB212WLG08Y,1,B212 Kids Basic Crewneck H/S T-Shirt,B212,WLG,08Y,319.0,TECHNOSPORT,T-SHIRT,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1215508682,BTB121MYE08Y006,FALSE,0,1215508682,BTB121MYE08Y006,1,B121 Boys Printed Round Neck H/S T-shirt,B121,MYE,08Y,359.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,1
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1225390607,MTOR41IGM2XL,FALSE,0,1225390607,MTOR41IGM2XL,1,OR41 Mens Melange Polo H/S T-shirt,OR41,IGM,2XL,499.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,4
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1232916581,MTP925RYB2XL,FALSE,0,1232916581,MTP925RYB2XL,1,P925 MENS BASIC CREWNECK DROP SHOULDER H/S,P925,RYB,2XL,499.0,TECHNOSPORT,T-SHIRT,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,1
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1232916582,MTP925RYBLAR,FALSE,0,1232916582,MTP925RYBLAR,1,P925 MENS BASIC CREWNECK DROP SHOULDER H/S,P925,RYB,LAR,499.0,TECHNOSPORT,T-SHIRT,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1232916583,MTP925RYBMED,FALSE,0,1232916583,MTP925RYBMED,1,P925 MENS BASIC CREWNECK DROP SHOULDER H/S,P925,RYB,MED,499.0,TECHNOSPORT,T-SHIRT,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1232916584,MTP925RYBXLR,FALSE,0,1232916584,MTP925RYBXLR,1,P925 MENS BASIC CREWNECK DROP SHOULDER H/S,P925,RYB,XLR,499.0,TECHNOSPORT,T-SHIRT,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1243817754,BTB208YLW08Y,FALSE,0,1243817754,BTB208YLW08Y,1,B208 Kids Jacquard Crewneck H/S T-shirt,B208,YLW,08Y,329.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1231181442,WPW148CHA2XL,FALSE,0,1231181442,WPW148CHA2XL,1,W148 Womens Solid Joggers,W148,CHA,2XL,729.0,TECHNOSPORT,Joggers,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,1
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1205834432,MTOR47DPMSML,FALSE,0,1205834432,MTOR47DPMSML,1,OR47 Mens Melange Round Neck F/S T-shirt,OR47,DPM,SML,449.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,7
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1173493379,WPW110GCO2XL005,FALSE,0,1173493379,WPW110GCO2XL005,1,W110 Womens Printed Tights,W110,GCO,2XL,815.0,TECHNOSPORT,Tights,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,1
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1175383878,MTP848OGMMED,FALSE,0,1175383878,MTP848OGMMED,1,P848 Mens Colorblock Melange Round Neck H/S T-shirt,P848,OGM,MED,420.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,4
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171856141,BTB121BLK036002,FALSE,0,1171856141,BTB121BLK036002,1,B121 Boys Printed Round Neck H/S T-shirt,B121,BLK,36,320.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,4
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171856823,BTB150MGO030,FALSE,0,1171856823,BTB150MGO030,1,B150 Boys Colorblock Polo H/S T-shirt,B150,MGO,30,369.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,1
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171856825,BTB150MGO034,FALSE,0,1171856825,BTB150MGO034,1,B150 Boys Colorblock Polo H/S T-shirt,B150,MGO,34,369.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,1
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171856826,BTB150MGO036,FALSE,0,1171856826,BTB150MGO036,1,B150 Boys Colorblock Polo H/S T-shirt,B150,MGO,36,369.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,3
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171856827,BTB150OFW030,FALSE,0,1171856827,BTB150OFW030,1,B150 Boys Colorblock Polo H/S T-shirt,B150,OFW,30,369.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,1
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171856828,BTB150OFW032,FALSE,0,1171856828,BTB150OFW032,1,B150 Boys Colorblock Polo H/S T-shirt,B150,OFW,32,369.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,1
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171856830,BTB150OFW036,FALSE,0,1171856830,BTB150OFW036,1,B150 Boys Colorblock Polo H/S T-shirt,B150,OFW,36,369.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,4
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171856833,BTB150PGN034,FALSE,0,1171856833,BTB150PGN034,1,B150 Boys Colorblock Polo H/S T-shirt,B150,PGN,34,369.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171856834,BTB150PGN036,FALSE,0,1171856834,BTB150PGN036,1,B150 Boys Colorblock Polo H/S T-shirt,B150,PGN,36,369.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,1
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171856857,BTB151MGO034,FALSE,0,1171856857,BTB151MGO034,1,B151 Boys Colorblock Polo H/S T-shirt,B151,MGO,34,415.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,1
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171857659,WPOR75TRNMED,FALSE,0,1171857659,WPOR75TRNMED,1,OR75 Womens Solid Tights,OR75,TRN,MED,619.0,TECHNOSPORT,Tights,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,1
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171861048,MPP590LTGXLR,FALSE,0,1171861048,MPP590LTGXLR,1,P590 Mens Solid Trackpant,P590,LTG,XLR,699.0,TECHNOSPORT,Trackpants,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,4
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171870289,MTOR11BLK2XL,FALSE,0,1171870289,MTOR11BLK2XL,1,OR11 Mens Solid Polo H/S T-shirt,OR11,BLK,2XL,579.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,5
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171871071,MTOR17BRDLAR,FALSE,0,1171871071,MTOR17BRDLAR,1,OR17 Mens Solid Round Neck F/S T-shirt,OR17,BRD,LAR,360.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,7
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171874773,MPOR99KHIXLR,FALSE,0,1171874773,MPOR99KHIXLR,1,OR99 Mens Solid Cargo Trackpant,OR99,KHI,XLR,699.0,TECHNOSPORT,Cargo Trackpants,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,4
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822062,BTBM12OGY08Y,FALSE,0,1193822062,BTBM12OGY08Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,OGY,08Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,4
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822063,BTBM12OLD08Y,FALSE,0,1193822063,BTBM12OLD08Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,OLD,08Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,4
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822065,BTBM12UGY08Y,FALSE,0,1193822065,BTBM12UGY08Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,UGY,08Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,4
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822066,BTBM12WLG08Y,FALSE,0,1193822066,BTBM12WLG08Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,WLG,08Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,4
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822067,BTBM12BLK10Y,FALSE,0,1193822067,BTBM12BLK10Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,BLK,10Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,6
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822068,BTBM12OGY10Y,FALSE,0,1193822068,BTBM12OGY10Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,OGY,10Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,8
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822071,BTBM12UGY10Y,FALSE,0,1193822071,BTBM12UGY10Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,UGY,10Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,9
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822072,BTBM12WLG10Y,FALSE,0,1193822072,BTBM12WLG10Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,WLG,10Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,8
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822074,BTBM12OGY12Y,FALSE,0,1193822074,BTBM12OGY12Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,OGY,12Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,6
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822077,BTBM12UGY12Y,FALSE,0,1193822077,BTBM12UGY12Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,UGY,12Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,9
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822078,BTBM12WLG12Y,FALSE,0,1193822078,BTBM12WLG12Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,WLG,12Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,8
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822079,BTBM12BLK14Y,FALSE,0,1193822079,BTBM12BLK14Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,BLK,14Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822080,BTBM12OGY14Y,FALSE,0,1193822080,BTBM12OGY14Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,OGY,14Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822083,BTBM12UGY14Y,FALSE,0,1193822083,BTBM12UGY14Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,UGY,14Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1193822084,BTBM12WLG14Y,FALSE,0,1193822084,BTBM12WLG14Y,1,BM12 BOYS PRINTED CREW NECK F/S SWEATSHIRT,BM12,WLG,14Y,649.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,2
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1196758970,WPW133NBMMED,FALSE,0,1196758970,WPW133NBMMED,1,W133 Womens Cubic Melange Trackpant,W133,NBM,MED,599.0,TECHNOSPORT,Trackpants,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,35
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1196758978,WPW133TGM2XL,FALSE,0,1196758978,WPW133TGM2XL,1,W133 Womens Cubic Melange Trackpant,W133,TGM,2XL,599.0,TECHNOSPORT,Trackpants,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,4
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1196758981,WPW133TGMSML,FALSE,0,1196758981,WPW133TGMSML,1,W133 Womens Cubic Melange Trackpant,W133,TGM,SML,599.0,TECHNOSPORT,Trackpants,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,5
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1198146066,MTOR47BMMSML,FALSE,0,1198146066,MTOR47BMMSML,1,OR47 Mens Melange Round Neck F/S T-shirt,OR47,BMM,SML,449.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,8
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1198473386,WTWM15DPKMED,FALSE,0,1198473386,WTWM15DPKMED,1,WM15 Womens Basic Crewneck Sweatshirt F/S,WM15,DPK,MED,639.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,14
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1198473387,WTWM15DPKSML,FALSE,0,1198473387,WTWM15DPKSML,1,WM15 Womens Basic Crewneck Sweatshirt F/S,WM15,DPK,SML,639.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,4
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1198473396,WTWM15OFWMED,FALSE,0,1198473396,WTWM15OFWMED,1,WM15 Womens Basic Crewneck Sweatshirt F/S,WM15,OFW,MED,639.0,TECHNOSPORT,Sweatshirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,8
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1203616761,WJWM14OGYLAR,FALSE,0,1203616761,WJWM14OGYLAR,1,WM14 Womens Basic Hoodie Dropshoulder Jacket F/S,WM14,OGY,LAR,929.0,TECHNOSPORT,Jacket,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,7
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1204950917,MTOR17WLG2XL,FALSE,0,1204950917,MTOR17WLG2XL,1,OR17 Mens Solid Round Neck F/S T-shirt,OR17,WLG,2XL,379.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,8
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171867816,MTP807NTCMED,FALSE,0,1171867816,MTP807NTCMED,1,P807 Mens Colorblock Round Neck H/S T-shirt,P807,NTC,MED,399.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,20
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171867821,MTP807OLDXLR,FALSE,0,1171867821,MTP807OLDXLR,1,P807 Mens Colorblock Round Neck H/S T-shirt,P807,OLD,XLR,399.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,16
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1171869243,MTP824TSPXLR002,FALSE,0,1171869243,MTP824TSPXLR002,1,P824 Mens Printed Round Neck H/S T-shirt,P824,TSP,XLR,459.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,8
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1178064162,MPP879NVYMED,FALSE,0,1178064162,MPP879NVYMED,1,P879 Mens Colorblock Trackpant,P879,NVY,MED,699.0,TECHNOSPORT,Trackpants,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,4
1101203923,TECHNO SPORTSWEAR PRIVATE LIMITED,1101203890,wms_bagalur,PRIMARY,1101203890,wms_bagalur,1179907096,BTB159WHT12Y004,FALSE,0,1179907096,BTB159WHT12Y004,1,B159 Boys Printed Round Neck H/S T-shirt,B159,WHT,12Y,319.0,TECHNOSPORT,T-shirt,LFR,PASS,0,0,0,0,0,0,0,0,0,0,0,1
